ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"1446","83.88575","-4.835244","102190838862357327","83.88622994","-4.83585977","-999","-999","-999","-999","18.194","0.012653","-999","-999","0","0","2","0","0","-999","0","-999","16","0.140988","0","-999"
"1447","83.885958","-4.334161","102790838859349423","83.88594038","-4.33418009","14.6481","0.000832","13.357","-999","12.895","-999","12.609","-999","4","0","0","0","16696","0.999427","36","-999","36","-999","36","-999"
"1448","83.886","-5.264292","101680838860133263","83.88600089","-5.26425669","20.965","-999","18.516","-999","16.05","0.003478","15.4993","0.002106","0","0","2","6","4","-999","4","-999","16793912","0.997386","16793912","0.999326"
"1448","83.886","-5.264292","101680838866453083","83.88664702","-5.26443611","-999","-999","-999","-999","13.4354","0.001271","-999","-999","0","0","1","0","0","-999","0","-999","280","0.994856","0","-999"
"1449","83.88625","-6.50505","100190838859944067","83.88599457","-6.50528779","-999","-999","-999","-999","-999","-999","18.7813","0.029526","0","0","0","1","0","-999","0","-999","0","-999","16","0.487502"
"1449","83.88625","-6.50505","100190838862624357","83.88626943","-6.50503691","17.5032","0.00366","16.2846","0.001571","15.0833","0.000581","14.5477","0.000694","4","7","12","10","16696","0.999814","16696","0.999617","16696","0.999659","16696","0.999435"
"1450","83.886333","-4.836606","102190838862357327","83.88622994","-4.83585977","-999","-999","-999","-999","18.194","0.012653","-999","-999","0","0","2","0","0","-999","0","-999","16","0.140988","0","-999"
"1450","83.886333","-4.836606","102190838863466526","83.88633805","-4.83662008","15.2906","0.00241","14.6179","0.001145","13.8676","0.000493","13.1726","0.000793","1","2","5","2","312","0.999112","16777528","0.983609","16777784","0.706927","312","0.976964"
"1450","83.886333","-4.836606","102190838869556254","83.88695506","-4.83679524","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","16","-999"
"1451","83.886708","-5.294017","101640838860017199","83.88607416","-5.29439869","-999","-999","13.3806","0.001295","-999","-999","-999","-999","0","1","0","0","0","-999","16","0.993831","0","-999","0","-999"
"1451","83.886708","-5.294017","101640838863687140","83.88638641","-5.29432161","-999","-999","13.5455","0.000781","-999","-999","-999","-999","0","2","0","0","0","-999","16777496","0.989079","0","-999","0","-999"
"1451","83.886708","-5.294017","101640838867217594","83.88671529","-5.29399724","21.082","-999","-999","-999","16.2879","0.001812","15.4144","0.00115","0","0","7","13","4","-999","16","-999","16793912","0.998884","16793912","0.999583"
"1451","83.886708","-5.294017","101640838868397213","83.88673105","-5.29426032","-999","-999","-999","-999","21.4853","0.135394","-999","-999","0","0","1","0","0","-999","0","-999","16777496","0.996962","0","-999"
"1451","83.886708","-5.294017","101640838870387568","83.88718293","-5.29404784","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","24","-999","0","-999"
"1451","83.886708","-5.294017","101640838874437366","83.88747934","-5.29420078","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","16416","-999","16416","-999"
"1452","83.886792","-5.305508","101630838861533865","83.88609271","-5.30522699","-999","-999","-999","-999","15.6196","0.004276","-999","-999","0","0","2","0","0","-999","0","-999","280","0.995538","0","-999"
"1452","83.886792","-5.305508","101630838865104210","83.88661539","-5.30529205","-999","-999","-999","-999","15.5333","0.011194","-999","-999","0","0","1","0","0","-999","0","-999","536","0.837491","0","-999"
"1452","83.886792","-5.305508","101630838868193820","83.88682123","-5.30547732","26.075","-999","22.332","-999","15.7285","0.002156","16.8338","0.003269","0","0","8","9","4","-999","4","-999","16793912","0.997939","16793912","0.999288"
"1452","83.886792","-5.305508","101630838871334334","83.88711785","-5.30493675","-999","-999","-999","-999","15.8855","0.009461","-999","-999","0","0","1","0","0","-999","0","-999","536","0.741362","0","-999"
"1453","83.886917","-6.877386","99740838868667541","83.88689948","-6.87737535","13.26","-999","12.538","-999","12.222","-999","12.045","-999","0","0","0","0","16420","-999","16420","-999","16420","-999","16420","-999"
"1453","83.886917","-6.877386","99740838870417127","83.8870414","-6.87772057","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1454","83.886958","-5.505947","101390838864493731","83.88641362","-5.50555605","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1454","83.886958","-5.505947","101390838866233416","83.88673102","-5.5058309","-999","-999","-999","-999","12.5585","0.001","-999","-999","0","0","1","0","0","-999","0","-999","16777752","0.993612","0","-999"
"1454","83.886958","-5.505947","101390838867263089","83.88672603","-5.50609702","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","24","-999"
"1454","83.886958","-5.505947","101390838868632423","83.8870248","-5.50672056","-999","-999","14.6291","0.00255","-999","-999","18.5166","0.021095","0","1","0","1","0","-999","16777232","0.994411","0","-999","16777496","0.984108"
"1454","83.886958","-5.505947","101390838869673722","83.88703053","-5.50554861","15.152","0.002037","-999","-999","17.1469","0.008069","16.5888","0.011741","1","0","1","1","16777496","0.996017","0","-999","280","0.993572","16777496","0.997244"
"1454","83.886958","-5.505947","101390838869733272","83.88698983","-5.50595485","15.1561","0.002246","16.836","-999","13.4298","0.000512","12.798","0.001","1","0","4","1","16777496","0.994315","4","-999","16794680","0.994018","16793912","0.999659"
"1454","83.886958","-5.505947","101390838870992914","83.88717826","-5.50614402","-999","-999","13.6266","0.001","16.0311","0.00507","15.4593","0.009371","0","1","1","1","0","-999","16777496","0.995069","1048","0.995931","24","0.876198"
"1454","83.886958","-5.505947","101390838873223514","83.88732492","-5.50574118","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1454","83.886958","-5.505947","101390838876433606","83.88762549","-5.50581034","-999","-999","14.0176","0.000759","-999","-999","-999","-999","0","2","0","0","0","-999","16777496","0.995346","0","-999","0","-999"
"1455","83.887167","-5.268119","101670838864209069","83.88641748","-5.2677813","-999","-999","-999","-999","12.881","0.001234","-999","-999","0","0","1","0","0","-999","0","-999","536","0.433527","0","-999"
"1455","83.887167","-5.268119","101670838867838780","83.88675625","-5.26785222","-999","-999","13.0026","0.001","-999","-999","-999","-999","0","1","0","0","0","-999","16777496","0.994669","0","-999","0","-999"
"1455","83.887167","-5.268119","101670838869568333","83.88696329","-5.26771127","-999","-999","-999","-999","14.2268","0.002657","-999","-999","0","0","1","0","0","-999","0","-999","280","0.99554","24","-999"
"1455","83.887167","-5.268119","101670838871477818","83.8871474","-5.26882354","-999","-999","-999","-999","13.7503","0.001711","-999","-999","0","0","1","0","0","-999","0","-999","280","0.946459","0","-999"
"1455","83.887167","-5.268119","101670838871548677","83.88715027","-5.26809944","18.75","-999","-999","-999","14.5952","0.000715","13.7995","0.000685","0","0","7","6","4","-999","24","-999","16793912","0.998697","16793912","0.999519"
"1455","83.887167","-5.268119","101670838875158671","83.88752525","-5.26810112","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","24","-999","24","-999"
"1455","83.887167","-5.268119","101670838875337944","83.88772208","-5.26869665","-999","-999","-999","-999","13.5895","0.001262","-999","-999","0","0","1","0","0","-999","0","-999","24","0.976142","0","-999"
"1455","83.887167","-5.268119","101670838879758087","83.88773786","-5.26866233","-999","-999","-999","-999","13.9476","0.002099","-999","-999","0","0","1","0","0","-999","0","-999","280","0.984403","0","-999"
"1456","83.887333","-5.201314","101750838867909112","83.88679628","-5.20107299","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1456","83.887333","-5.201314","101750838870998469","83.88711639","-5.20161064","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1456","83.887333","-5.201314","101750838873638811","83.88733582","-5.20130436","24.947","-999","19.2087","0.037818","18.0691","0.006325","16.2951","0.002822","0","2","4","6","36","-999","16777528","0.998479","16793912","0.999692","16696","0.999753"
"1457","83.8875","-4.733019","102320838866310698","83.88670817","-4.73306128","-999","-999","-999","-999","18.3279","0.012185","-999","-999","0","0","2","0","0","-999","0","-999","16781336","0.779178","0","-999"
"1457","83.8875","-4.733019","102320838870551182","83.88729609","-4.73285969","-999","-999","-999","-999","17.4758","0.007622","-999","-999","0","0","2","0","16416","-999","16416","-999","20536","0.672629","16416","-999"
"1457","83.8875","-4.733019","102320838875420787","83.88752551","-4.73303968","14.6846","0.000626","13.735","0.001037","13.2244","0.001","12.8467","0.000715","7","1","1","2","16696","0.999656","16793912","0.999107","16793912","0.99906","17464","0.999067"
"1457","83.8875","-4.733019","102320838875980355","83.88759277","-4.73338277","-999","-999","17.7991","0.023092","-999","-999","-999","-999","0","1","0","0","0","-999","16778264","0.725243","0","-999","0","-999"
"1458","83.887958","-5.292783","101640838872928228","83.88730918","-5.29326435","13.3706","0.001","-999","-999","-999","-999","-999","-999","1","0","0","0","16777232","0.99546","0","-999","0","-999","0","-999"
"1458","83.887958","-5.292783","101640838873299413","83.88740641","-5.29234937","16.9855","0.016517","-999","-999","-999","-999","-999","-999","1","0","0","0","16777496","0.995815","0","-999","0","-999","0","-999"
"1458","83.887958","-5.292783","101640838876808458","83.88754486","-5.29303229","13.834","0.001021","-999","-999","-999","-999","17.0417","0.020588","1","0","0","1","16777496","0.997473","24","-999","0","-999","24","0.627761"
"1458","83.887958","-5.292783","101640838876809292","83.88796285","-5.29275508","14.0643","0.001","-999","-999","-999","-999","14.3301","0.001195","1","0","0","3","16777496","0.99611","0","-999","16416","-999","16696","0.998648"
"1458","83.887958","-5.292783","101640838878938318","83.88789783","-5.29340102","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1458","83.887958","-5.292783","101640838879598983","83.88797651","-5.29276267","16.544","0.005033","18.5035","0.064238","15.9076","0.001684","14.6122","0.000904","1","2","6","8","16777496","0.998964","16777496","0.979476","16777496","0.999543","280","0.999009"
"1458","83.887958","-5.292783","101640838880119429","83.88802099","-5.29245709","-999","-999","-999","-999","-999","-999","15.6592","0.004469","0","0","0","1","0","-999","0","-999","0","-999","16778264","0.995565"
"1458","83.887958","-5.292783","101640838880238637","83.88812091","-5.29301673","-999","-999","-999","-999","17.2935","0.009249","-999","-999","0","0","1","0","0","-999","0","-999","16777496","0.999567","0","-999"
"1458","83.887958","-5.292783","101640838882089796","83.88823549","-5.29204287","-999","-999","-999","-999","14.0207","0.00262","-999","-999","0","0","1","0","0","-999","0","-999","280","0.979927","0","-999"
"1458","83.887958","-5.292783","101640838883469194","83.88840826","-5.29249765","-999","-999","-999","-999","14.0516","0.001354","16.4762","0.006633","0","0","2","1","0","-999","0","-999","280","0.977074","16793648","0.998391"
"1458","83.887958","-5.292783","101650838880470192","83.88791179","-5.29200051","13.9332","0.002311","-999","-999","-999","-999","-999","-999","1","0","0","0","16777232","0.995603","0","-999","0","-999","0","-999"
"1459","83.888167","-5.236258","101710838875766836","83.8875711","-5.23630882","-999","-999","16.1438","0.008756","-999","-999","-999","-999","0","1","0","0","0","-999","16777496","0.901378","0","-999","0","-999"
"1459","83.888167","-5.236258","101710838876906445","83.88769844","-5.2366242","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1459","83.888167","-5.236258","101710838878297164","83.88791844","-5.23604683","-999","-999","-999","-999","16.9497","0.005275","16.6273","0.012224","0","0","1","1","0","-999","0","-999","16777496","0.997203","16777232","0.996428"
"1459","83.888167","-5.236258","101710838878726790","83.88786937","-5.23635275","-999","-999","-999","-999","15.5728","0.002603","-999","-999","0","0","2","0","0","-999","0","-999","16777232","0.998526","0","-999"
"1459","83.888167","-5.236258","101710838881776900","83.88817982","-5.23623978","17.0825","0.006652","15.1416","0.001288","14.7593","0.000867","14.05","0.000751","1","3","4","6","16777496","0.998915","16777496","0.999382","16793912","0.999365","16696","0.999313"
"1459","83.888167","-5.236258","101710838882527475","83.88827136","-5.23585532","-999","-999","13.5185","0.001","-999","-999","15.0642","0.002765","0","2","0","1","0","-999","16777232","0.995774","0","-999","16777496","0.998602"
"1459","83.888167","-5.236258","101710838885356924","83.88854862","-5.23622659","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","24","-999","0","-999","0","-999"
"1459","83.888167","-5.236258","101710838885826263","83.88870691","-5.23677212","-999","-999","-999","-999","-999","-999","17.2628","0.015415","0","0","0","1","0","-999","0","-999","0","-999","16777240","0.773039"
"1459","83.888167","-5.236258","101710838887487579","83.88869593","-5.23571511","-999","-999","13.198","0.001","13.5184","0.001309","-999","-999","0","1","1","0","0","-999","16777496","0.99762","280","0.986653","0","-999"
"1459","83.888167","-5.236258","101710838889177312","83.88891717","-5.23591217","-999","-999","-999","-999","13.839","0.00159","-999","-999","0","0","1","0","0","-999","0","-999","4120","0.789372","0","-999"
"1460","83.888167","-5.785408","101050838874838032","83.88748713","-5.78532409","-999","-999","19.7851","0.066161","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.687294","0","-999","0","-999"
"1460","83.888167","-5.785408","101050838881517941","83.88815261","-5.78539233","17.6192","0.00311","16.3895","0.001886","15.1762","0.000563","14.5957","0.000787","8","5","14","9","16696","0.999832","16696","0.999457","16696","0.999637","16696","0.99969"
"1461","83.888333","-5.268167","101670838875158671","83.88752525","-5.26810112","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","24","-999","24","-999"
"1461","83.888333","-5.268167","101670838875337944","83.88772208","-5.26869665","-999","-999","-999","-999","13.5895","0.001262","-999","-999","0","0","1","0","0","-999","0","-999","24","0.976142","0","-999"
"1461","83.888333","-5.268167","101670838879449453","83.88793902","-5.26745748","-999","-999","-999","-999","13.7958","0.002518","-999","-999","0","0","1","0","0","-999","0","-999","280","0.85366","0","-999"
"1461","83.888333","-5.268167","101670838879758087","83.88773786","-5.26866233","-999","-999","-999","-999","13.9476","0.002099","-999","-999","0","0","1","0","0","-999","0","-999","280","0.984403","0","-999"
"1461","83.888333","-5.268167","101670838883338632","83.88833091","-5.26813096","23.656","-999","-999","-999","14.9979","0.001157","14.7826","0.001181","0","0","8","6","4","-999","24","-999","16793912","0.999646","16793912","0.999603"
"1461","83.888333","-5.268167","101670838885258944","83.88840272","-5.26782646","-999","-999","-999","-999","13.9556","0.001891","-999","-999","0","0","1","0","0","-999","0","-999","536","0.843612","0","-999"
"1461","83.888333","-5.268167","101670838886297679","83.88849334","-5.26898463","-999","-999","-999","-999","13.2235","0.000933","-999","-999","0","0","2","0","0","-999","0","-999","280","0.995643","0","-999"
"1461","83.888333","-5.268167","101670838888258037","83.88889975","-5.26873427","-999","-999","-999","-999","14.2252","0.0021","-999","-999","0","0","1","0","0","-999","0","-999","24","0.983475","0","-999"
"1462","83.888833","-5.656881","101210838883711548","83.88830745","-5.6573565","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1462","83.888833","-5.656881","101210838884821968","83.88853279","-5.65700972","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1462","83.888833","-5.656881","101210838887221538","83.8887225","-5.65738875","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","24","-999","0","-999","0","-999","0","-999"
"1462","83.888833","-5.656881","101210838888132108","83.88882002","-5.65691739","17.4201","0.005419","16.2834","0.002478","14.9816","0.000529","14.3738","0.000601","2","3","13","11","16696","0.999671","16793912","0.999917","16696","0.999534","16696","0.999733"
"1462","83.888833","-5.656881","101210838889342446","83.88892819","-5.65662491","-999","-999","-999","-999","16.4241","0.027813","-999","-999","0","0","1","0","0","-999","0","-999","16777232","0.988377","0","-999"
"1462","83.888833","-5.656881","101210838895931780","83.88959389","-5.65718722","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","16","-999","0","-999","0","-999"
"1463","83.888917","-4.853158","102170838888845885","83.88888657","-4.85378162","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1463","83.888917","-4.853158","102170838889146619","83.88890689","-4.85317909","17.5686","0.004699","16.1188","0.001531","14.9478","0.00061","14.4205","0.000681","4","6","10","10","16696","0.999303","16696","0.999375","16696","0.999528","16696","0.998918"
"1463","83.888917","-4.853158","102170838889587575","83.88895826","-4.85236098","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","16","-999"
"1463","83.888917","-4.853158","102170838890037030","83.88917383","-4.85295661","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16432","-999"
"1463","83.888917","-4.853158","102170838890536296","83.88905388","-4.85342683","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1463","83.888917","-4.853158","102170838895456282","83.88958814","-4.8534238","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1463","83.888917","-4.853158","102170838896666896","83.88966463","-4.85293881","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1464","83.889875","-6.038975","100750838898823616","83.88988941","-6.03899833","17.1336","0.003155","15.8883","0.00135","14.5394","0.000378","13.9074","0.000617","4","6","16","6","16696","0.999622","16696","0.999102","16696","0.999307","16696","0.999607"
"1465","83.889958","-5.25645","101690838899682688","83.88997384","-5.25642043","20.833","-999","18.291","-999","15.9808","0.001345","15.023","0.001407","0","0","8","5","4","-999","4","-999","16793912","0.99826","16793912","0.999132"
"1465","83.889958","-5.25645","101690838900872261","83.89009072","-5.25678832","-999","-999","-999","-999","14.116","0.001875","-999","-999","0","0","1","0","0","-999","0","-999","16777496","0.994846","0","-999"
"1465","83.889958","-5.25645","101690838902192958","83.89023778","-5.2562032","-999","-999","-999","-999","-999","-999","16.4985","0.010151","0","0","0","1","0","-999","0","-999","0","-999","16777496","0.997779"
"1466","83.890042","-5.480733","101420838895514189","83.8895263","-5.4801295","-999","-999","-999","-999","14.1774","0.002382","-999","-999","0","0","1","0","0","-999","0","-999","16","0.980824","0","-999"
"1466","83.890042","-5.480733","101420838896653796","83.8896644","-5.48050929","-999","-999","-999","-999","13.6199","0.001716","-999","-999","0","0","1","0","0","-999","0","-999","280","0.994813","0","-999"
"1466","83.890042","-5.480733","101420838896833462","83.88972935","-5.48079828","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","16416","-999","16416","-999"
"1466","83.890042","-5.480733","101420838899322889","83.88993239","-5.48126357","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16","-999","0","-999","0","-999","0","-999"
"1466","83.890042","-5.480733","101420838900483507","83.89005994","-5.48075888","18.6353","0.11364","-999","-999","14.6803","0.000647","13.9355","0.000499","1","0","7","11","16777232","0.994748","24","-999","16696","0.99816","16696","0.999723"
"1466","83.890042","-5.480733","101420838903023264","83.89045197","-5.48097788","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","16","-999","0","-999","0","-999"
"1466","83.890042","-5.480733","101420838904333916","83.89043339","-5.4804074","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1466","83.890042","-5.480733","101420838907753669","83.89078163","-5.48061777","-999","-999","-999","-999","-999","-999","17.7188","0.022877","0","0","0","1","0","-999","0","-999","0","-999","16777232","0.704339"
"1467","83.890125","-5.011681","101980838898246193","83.88982479","-5.01184448","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1467","83.890125","-5.011681","101980838901436390","83.89013365","-5.01168743","16.0963","0.001405","14.8653","0.000572","13.8718","0.000625","13.4188","0.00049","6","10","3","7","16696","0.999174","16696","0.999362","16696","0.999027","16696","0.999401"
"1468","83.890167","-5.052233","101930838896077533","83.88960846","-5.0523683","-999","-999","-999","-999","-999","-999","20.4031","0.165941","0","0","0","1","0","-999","0","-999","0","-999","4120","0.770374"
"1468","83.890167","-5.052233","101930838901617722","83.89016031","-5.05223034","21.6878","0.063228","19.2754","0.010164","17.6867","0.002996","16.446","0.002067","6","10","9","10","16696","0.999343","16793912","0.99933","16696","0.999026","16696","0.999126"
"1469","83.890375","-4.773269","102270838900783133","83.8900599","-4.7727419","17.6722","0.042877","-999","-999","-999","-999","-999","-999","1","0","0","0","4120","0.547436","0","-999","0","-999","0","-999"
"1469","83.890375","-4.773269","102270838903892491","83.89038331","-4.77328045","16.3356","0.001532","15.1262","0.000713","14.2425","0.000419","13.8766","0.000511","7","9","10","10","16696","0.999529","16696","0.999726","16696","0.999683","16696","0.999049"
"1469","83.890375","-4.773269","102270838905212108","83.89052153","-4.77358387","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","16416","-999","0","-999","0","-999"
"1469","83.890375","-4.773269","102270838907012870","83.89070163","-4.77294624","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1470","83.890958","-5.074325","101910838906771047","83.89056815","-5.07439675","21.435","0.126702","20.2537","0.072396","-999","-999","-999","-999","1","1","0","0","16777496","0.998205","16781336","0.742176","0","-999","0","-999"
"1470","83.890958","-5.074325","101910838907260588","83.89068477","-5.07480296","-999","-999","-999","-999","17.2174","0.045775","-999","-999","0","0","1","0","0","-999","0","-999","280","0.971536","0","-999"
"1470","83.890958","-5.074325","101910838909321238","83.89092706","-5.07430391","24.954","-999","20.174","0.037683","19.1009","0.007917","18.0909","0.006418","0","3","10","12","16420","-999","16793912","0.999086","16793912","0.999608","16793912","0.999498"
"1470","83.890958","-5.074325","101910838913321346","83.8913312","-5.07419878","-999","-999","20.3954","0.135194","-999","-999","-999","-999","0","1","0","0","0","-999","16781336","0.419185","0","-999","0","-999"
"1471","83.891375","-6.242433","100500838913809495","83.89137971","-6.24242473","18.3323","0.005945","17.0469","0.001795","15.4709","0.00072","14.6234","0.000691","5","12","12","12","16696","0.999672","16696","0.999288","16696","0.999082","16696","0.999804"
"1472","83.891667","-4.899458","102120838914610775","83.89145974","-4.89969467","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16416","-999","16416","-999","16416","-999"
"1472","83.891667","-4.899458","102120838916691073","83.89165494","-4.89945029","20.0072","0.033362","18.3371","0.006302","16.9474","0.001742","16.0724","0.001568","2","7","11","11","16793912","0.999212","16793912","0.999394","16696","0.998116","16696","0.999714"
"1473","83.892375","-6.382717","100340838923770701","83.89240526","-6.38308895","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","32","-999","0","-999","32","-999","0","-999"
"1473","83.892375","-6.382717","100340838923771148","83.89239963","-6.3827132","17.4808","0.002935","16.2554","0.001236","15.1201","0.000538","14.6177","0.00069","6","10","15","11","16696","0.999836","16696","0.999762","16696","0.999459","16696","0.999561"
"1474","83.892458","-4.561719","102520838924526353","83.89243323","-4.56169908","17.3088","0.002663","16.0982","0.001178","14.9297","0.000705","14.401","0.000714","6","9","7","8","16696","0.999359","16696","0.999247","16696","0.999639","16696","0.999326"
"1474","83.892458","-4.561719","102520838926466026","83.89264046","-4.56198389","-999","-999","-999","-999","18.4957","0.019325","-999","-999","0","0","1","0","0","-999","0","-999","16","0.52604","0","-999"
"1475","83.892458","-6.662031","100000838918876701","83.89191443","-6.66142817","-999","-999","-999","-999","20.6254","0.103525","-999","-999","0","0","1","0","0","-999","0","-999","16781336","0.740051","0","-999"
"1475","83.892458","-6.662031","100000838924805976","83.89246654","-6.66202109","17.2572","0.002654","15.9989","0.001074","14.8138","0.000473","14.3176","0.000648","6","10","14","9","16696","0.999598","16696","0.999586","16696","0.999651","16696","0.999555"
"1476","83.892583","-5.455103","101450838921053909","83.89199886","-5.45543431","-999","-999","-999","-999","13.08","0.001188","-999","-999","0","0","1","0","0","-999","0","-999","280","0.994825","0","-999"
"1476","83.892583","-5.455103","101450838922764159","83.89231395","-5.45495406","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","16416","-999"
"1476","83.892583","-5.455103","101450838922894688","83.89227159","-5.4546865","-999","-999","-999","-999","18.945","0.043982","-999","-999","0","0","2","0","0","-999","0","-999","20536","0.64343","0","-999"
"1476","83.892583","-5.455103","101450838923285106","83.89233622","-5.45442554","-999","-999","-999","-999","21.6183","0.443094","-999","-999","0","0","2","0","0","-999","0","-999","4120","0.607661","0","-999"
"1476","83.892583","-5.455103","101450838925654278","83.89258408","-5.45510971","16.26","-999","18.8854","0.149682","14.2472","0.000699","13.5204","0.00038","0","1","4","13","4","-999","16777496","0.996583","16793912","0.999348","16696","0.999815"
"1476","83.892583","-5.455103","101450838929004332","83.89290096","-5.45506101","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1477","83.892833","-5.105897","101870838923603442","83.89238869","-5.10574832","-999","-999","-999","-999","12.9387","0.000707","-999","-999","0","0","2","0","0","-999","0","-999","16","0.473233","0","-999"
"1477","83.892833","-5.105897","101870838926773900","83.89287107","-5.10522423","-999","-999","12.6946","0.000707","-999","-999","14.0849","0.001208","0","2","0","1","16416","-999","16440","0.719048","16416","-999","16793656","0.413498"
"1477","83.892833","-5.105897","101870838928343379","83.89264414","-5.10583772","9.1","-999","9.376","-999","9.614","-999","9.788","-999","0","0","0","0","100","-999","16484","-999","100","-999","16484","-999"
"1477","83.892833","-5.105897","101870838928602504","83.89285049","-5.10656204","-999","-999","-999","-999","13.3555","0.001","-999","-999","0","0","1","0","32","-999","32","-999","16793656","0.299274","32","-999"
"1477","83.892833","-5.105897","101870838931423434","83.89314471","-5.10579198","-999","-999","9.96909","0.001","-999","-999","10.8825","0.000707","0","1","0","2","0","-999","24","0.02472","0","-999","24","0.064422"
"1477","83.892833","-5.105897","101870838932122633","83.89332961","-5.1065416","-999","-999","-999","-999","14.9398","0.001591","-999","-999","0","0","4","0","0","-999","0","-999","4120","0.508403","0","-999"
"1477","83.892833","-5.105897","101870838934992825","83.89346036","-5.10624721","-999","-999","-999","-999","12.5851","0.000832","-999","-999","0","0","3","0","0","-999","0","-999","16777240","0.800968","0","-999"
"1477","83.892833","-5.105897","101870838936173184","83.89352242","-5.10608789","-999","-999","-999","-999","11.7964","0.000666","-999","-999","0","0","3","0","0","-999","0","-999","24","0.435026","0","-999"
"1478","83.89325","-5.449917","101460838929290795","83.89287404","-5.44958603","-999","-999","-999","-999","14.3462","0.004341","17.2259","0.019543","0","0","1","1","0","-999","0","-999","4120","0.855975","16777232","0.99941"
"1478","83.89325","-5.449917","101460838931930483","83.89324673","-5.44993514","18.492","-999","-999","-999","16.1669","0.001324","15.0581","0.001057","0","0","12","10","4","-999","24","-999","16696","0.999681","16696","0.999392"
"1478","83.89325","-5.449917","101460838932711276","83.89325678","-5.44928583","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"1478","83.89325","-5.449917","101460838934550826","83.8934594","-5.44965171","-999","-999","-999","-999","-999","-999","15.539","0.006253","0","0","0","1","0","-999","0","-999","0","-999","16777232","0.999266"
